order_id,order_date,customer_id,customer_name,gender,age,city,state,region,product_id,product_name,category,quantity,unit_price,discount,sales,cost,profit
O00177,2025-08-23,C0740,Sneha Iyer,Male,56,Kochi,Kerala,South,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00178,2025-11-16,C0566,Neha Singh,Female,35,Pune,Maharashtra,West,P001,Laptop,Electronics,4,55000,0.2,176000.0,168000,8000.0
O00179,2025-03-30,C0394,Aditi Gupta,Male,25,Lucknow,Uttar Pradesh,North,P013,Mixer Grinder,Home Appliances,1,4200,0.15,3570.0,2700,870.0
O00180,2025-04-10,C0346,Nikhil Kapoor,Male,30,Ahmedabad,Gujarat,West,P006,Desk,Furniture,1,12000,0.1,10800.0,8500,2300.0
O00181,2025-05-24,C0518,Nikhil Singh,Female,41,Ahmedabad,Gujarat,West,P005,Office Chair,Furniture,2,8500,0.15,14450.0,12000,2450.0
O00182,2025-03-23,C0557,Ananya Gupta,Male,58,Delhi,Delhi,North,P007,Bookshelf,Furniture,1,7000,0.2,5600.0,4800,800.0
O00183,2025-03-18,C0436,Pooja Patel,Female,37,Kochi,Kerala,South,P014,T-Shirt,Fashion,2,1200,0.25,1800.0,1300,500.0
O00184,2025-02-28,C0500,Simran Sharma,Female,43,Mumbai,Maharashtra,West,P018,Wall Clock,Home Decor,1,1500,0.25,1125.0,800,325.0
O00185,2025-08-17,C0066,Raj Kapoor,Male,23,Lucknow,Uttar Pradesh,North,P015,Jeans,Fashion,4,2500,0.05,9500.0,5600,3900.0
O00186,2025-04-01,C0912,Arjun Mehta,Male,55,Delhi,Delhi,North,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00187,2025-12-20,C0683,Karan Patel,Male,32,Chennai,Tamil Nadu,South,P010,Yoga Mat,Sports,1,1200,0.0,1200.0,650,550.0
O00188,2025-01-01,C0275,Ananya Shah,Male,27,Bhubaneswar,Odisha,East,P014,T-Shirt,Fashion,4,1200,0.05,4560.0,2600,1960.0
O00189,2025-09-26,C0440,Raj Desai,Male,57,Pune,Maharashtra,West,P011,Coffee Maker,Home Appliances,1,5500,0.2,4400.0,3400,1000.0
O00190,2025-10-13,C0032,Neha Mehta,Male,54,Hyderabad,Telangana,South,P004,Smart Watch,Electronics,2,6500,0.1,11700.0,8000,3700.0
O00191,2025-07-16,C0028,Rohan Reddy,Male,45,Ahmedabad,Gujarat,West,P004,Smart Watch,Electronics,2,6500,0.1,11700.0,8000,3700.0
O00192,2025-10-01,C0178,Nikhil Kapoor,Female,39,Kolkata,West Bengal,East,P006,Desk,Furniture,2,12000,0.15,20400.0,17000,3400.0
O00193,2025-03-19,C0567,Raj Mehta,Female,36,Kolkata,West Bengal,East,P019,Cushion Set,Home Decor,2,1200,0.15,2040.0,1200,840.0
O00194,2025-05-21,C0762,Karan Patel,Male,54,Delhi,Delhi,North,P011,Coffee Maker,Home Appliances,1,5500,0.05,5225.0,3400,1825.0
O00195,2025-10-15,C0437,Nikhil Kapoor,Female,45,Pune,Maharashtra,West,P015,Jeans,Fashion,3,2500,0.05,7125.0,4200,2925.0
O00196,2025-03-12,C0411,Raj Reddy,Female,27,Ahmedabad,Gujarat,West,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O00197,2025-02-19,C0298,Simran Iyer,Male,28,Delhi,Delhi,North,P009,Running Shoes,Sports,1,4500,0.1,4050.0,2700,1350.0
O00198,2025-03-21,C0112,Sneha Shah,Male,35,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.25,1875.0,1400,475.0
O00199,2025-08-23,C0082,Aditi Shah,Male,34,Jaipur,Rajasthan,North,P003,Headphones,Electronics,2,2500,0.15,4250.0,2800,1450.0
O00200,2025-10-14,C0647,Arjun Verma,Female,21,Ahmedabad,Gujarat,West,P017,Table Lamp,Home Decor,2,1800,0.1,3240.0,1900,1340.0
O00201,2025-11-03,C0872,Nikhil Shah,Male,24,Lucknow,Uttar Pradesh,North,P012,Air Fryer,Home Appliances,4,7500,0.2,24000.0,19200,4800.0
O00202,2025-06-04,C0346,Nikhil Kapoor,Male,30,Ahmedabad,Gujarat,West,P007,Bookshelf,Furniture,2,7000,0.1,12600.0,9600,3000.0
O00203,2025-03-01,C0535,Neha Joshi,Female,55,Delhi,Delhi,North,P016,Jacket,Fashion,2,4500,0.15,7650.0,5400,2250.0
O00204,2025-02-02,C0851,Amit Singh,Male,44,Delhi,Delhi,North,P005,Office Chair,Furniture,4,8500,0.05,32300.0,24000,8300.0
O00205,2025-05-07,C0062,Rahul Verma,Male,44,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O00206,2025-08-09,C0658,Rohan Sharma,Male,18,Lucknow,Uttar Pradesh,North,P007,Bookshelf,Furniture,2,7000,0.1,12600.0,9600,3000.0
O00207,2025-07-19,C0492,Priya Verma,Male,37,Delhi,Delhi,North,P007,Bookshelf,Furniture,2,7000,0.0,14000.0,9600,4400.0
O00208,2025-05-06,C0474,Rahul Gupta,Male,57,Mumbai,Maharashtra,West,P006,Desk,Furniture,1,12000,0.05,11400.0,8500,2900.0
O00209,2025-02-10,C0210,Neha Singh,Male,30,Ahmedabad,Gujarat,West,P003,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0
O00210,2025-10-02,C0561,Priya Nair,Male,43,Bengaluru,Karnataka,South,P002,Smartphone,Electronics,1,28000,0.15,23800.0,21500,2300.0
O00211,2025-10-24,C0688,Aditi Sharma,Female,56,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home Appliances,2,4200,0.0,8400.0,5400,3000.0
O00212,2025-03-26,C0078,Raj Iyer,Female,35,Hyderabad,Telangana,South,P018,Wall Clock,Home Decor,2,1500,0.15,2550.0,1600,950.0
O00213,2025-03-30,C0413,Nikhil Singh,Female,54,Delhi,Delhi,North,P016,Jacket,Fashion,3,4500,0.15,11475.0,8100,3375.0
O00214,2025-02-11,C0070,Vikram Shah,Female,54,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,3,2500,0.15,6375.0,4200,2175.0
O00215,2025-04-30,C0790,Priya Joshi,Male,29,Kolkata,West Bengal,East,P011,Coffee Maker,Home Appliances,2,5500,0.15,9350.0,6800,2550.0
O00216,2025-10-06,C0389,Varun Nair,Male,53,Kolkata,West Bengal,East,P002,Smartphone,Electronics,2,28000,0.05,53200.0,43000,10200.0
O00217,2025-02-02,C0704,Nikhil Iyer,Male,41,Unknown,Kerala,South,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O00218,2025-10-03,C0270,Vikram Joshi,Female,39,Chennai,Tamil Nadu,South,P014,T-Shirt,Fashion,1,1200,0.2,960.0,650,310.0
O00219,2025-06-02,C0086,Simran Kapoor,Male,22,Bhubaneswar,Odisha,East,P011,Coffee Maker,Home Appliances,3,5500,0.1,14850.0,10200,4650.0
O00220,2025-03-31,C0028,Rohan Reddy,Male,45,Ahmedabad,Gujarat,West,P002,Smartphone,Electronics,4,28000,0.1,100800.0,86000,14800.0
O00221,2025-04-14,C0202,Raj Reddy,Male,20,Kochi,Kerala,South,P001,Laptop,Electronics,3,55000,0.15,140250.0,126000,14250.0
O00222,2025-01-12,C0173,Nikhil Sharma,Female,22,Pune,Maharashtra,West,P020,Notebook Set,Stationery,1,500,0.05,475.0,220,255.0
O00223,2025-06-09,C0438,Karan Iyer,Female,33,Hyderabad,Telangana,South,P001,Laptop,Electronics,3,55000,0.15,140250.0,126000,14250.0
O00224,2025-07-15,C0015,Kavya Reddy,Female,20,Delhi,Delhi,North,P009,Running Shoes,Sports,4,4500,0.2,14400.0,10800,3600.0
O00225,2025-11-03,C0401,Pooja Patel,Female,38,Lucknow,Uttar Pradesh,North,P010,Yoga Mat,Sports,1,1200,0.0,1200.0,650,550.0
O00226,2025-09-19,C0289,Ananya Reddy,Female,40,Hyderabad,Telangana,South,P002,Smartphone,Electronics,2,28000,0.2,44800.0,43000,1800.0
O00227,2025-04-01,C0454,Pooja Iyer,Male,50,Jaipur,Rajasthan,North,P003,Headphones,Electronics,2,2500,0.05,4750.0,2800,1950.0
O00228,2025-07-16,C0581,Karan Khan,Male,51,Jaipur,Rajasthan,North,P008,Backpack,Accessories,2,2200,0.1,3960.0,2400,1560.0
O00229,2025-03-10,C0510,Aditi Nair,Male,57,Delhi,Delhi,North,P015,Jeans,Fashion,5,2500,0.2,10000.0,7000,3000.0
O00230,2025-08-08,C0971,Meera Gupta,Female,49,Lucknow,Uttar Pradesh,North,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O00231,2025-08-02,C0096,Varun Shah,Female,49,Ahmedabad,Gujarat,West,P013,Mixer Grinder,Home Appliances,2,4200,0.2,6720.0,5400,1320.0
O00232,2025-05-26,C0321,Ananya Gupta,Female,36,Kochi,Kerala,South,P020,Notebook Set,Stationery,3,500,0.2,1200.0,660,540.0
O00233,2025-08-21,C0317,Aarav Gupta,Male,45,Kochi,Kerala,South,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00234,2025-08-22,C0310,Pooja Nair,Male,40,Kochi,Kerala,South,P009,Running Shoes,Sports,3,4500,0.15,11475.0,8100,3375.0
O00235,2025-08-02,C0540,Nikhil Sharma,Female,30,Kolkata,West Bengal,East,P009,Running Shoes,Sports,2,4500,0.1,8100.0,5400,2700.0
O00236,2025-03-02,C0373,Amit Singh,Male,24,Ahmedabad,Gujarat,West,P013,Mixer Grinder,Home Appliances,1,4200,0.1,3780.0,2700,1080.0
O00237,2025-12-29,C0398,Sneha Singh,Female,20,Kolkata,West Bengal,East,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O00238,2025-03-19,C0323,Sneha Gupta,Female,44,Kochi,Kerala,South,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O00239,2025-04-05,C0984,Simran Reddy,Male,26,Bengaluru,Karnataka,South,P013,Mixer Grinder,Home Appliances,2,4200,0.1,7560.0,5400,2160.0
O00240,2025-11-26,C0872,Nikhil Shah,Male,24,Lucknow,Uttar Pradesh,North,P001,Laptop,Electronics,4,55000,0.15,187000.0,168000,19000.0
O00241,2025-08-04,C0222,Rahul Shah,Male,51,Lucknow,Uttar Pradesh,North,P009,Running Shoes,Sports,1,4500,0.15,3825.0,2700,1125.0
O00242,2025-08-01,C0077,Rohan Nair,Male,21,Mumbai,Maharashtra,West,P005,Office Chair,Furniture,1,8500,0.0,8500.0,6000,2500.0
O00243,2025-10-31,C0745,Rohan Kapoor,Female,25,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00244,2025-07-19,C0995,Neha Singh,Male,56,Chennai,Tamil Nadu,South,P002,Smartphone,Electronics,2,28000,0.1,50400.0,43000,7400.0
O00245,2025-12-18,C0210,Neha Singh,Male,30,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,4,7500,0.1,27000.0,19200,7800.0
O00246,2025-01-31,C0262,Karan Reddy,Male,34,Lucknow,Uttar Pradesh,North,P010,Yoga Mat,Sports,2,1200,0.15,2040.0,1300,740.0
O00247,2025-10-17,C0895,Simran Gupta,Male,22,Jaipur,Rajasthan,North,P005,Office Chair,Furniture,2,8500,0.1,15300.0,12000,3300.0
O00248,2025-12-09,C0591,Varun Nair,Male,60,Bengaluru,Karnataka,South,P010,Yoga Mat,Sports,2,1200,0.2,1920.0,1300,620.0
O00249,2025-05-15,C0213,Ananya Gupta,Female,22,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O00250,2025-03-24,C0457,Priya Verma,Male,33,Pune,Maharashtra,West,P004,Smart Watch,Electronics,2,6500,0.1,11700.0,8000,3700.0
O00251,2025-02-16,C0899,Priya Patel,Female,58,Ahmedabad,Gujarat,West,P013,Mixer Grinder,Home Appliances,2,4200,0.15,7140.0,5400,1740.0
O00252,2025-07-25,C0709,Rahul Khan,Female,40,Kolkata,West Bengal,East,P016,Jacket,Fashion,2,4500,0.0,9000.0,5400,3600.0
O00253,2025-03-18,C0625,Varun Iyer,Male,51,Bengaluru,Karnataka,South,P016,Jacket,Fashion,3,4500,0.0,13500.0,8100,5400.0
O00254,2025-09-16,C0619,Nikhil Mehta,Female,20,Kochi,Kerala,South,P012,Air Fryer,Home Appliances,3,7500,0.0,22500.0,14400,8100.0
O00255,2025-04-02,C0124,Arjun Verma,Male,54,Pune,Maharashtra,West,P010,Yoga Mat,Sports,3,1200,0.1,3240.0,1950,1290.0
O00256,2025-04-10,C0725,Rahul Reddy,Male,21,Ahmedabad,Gujarat,West,P002,Smartphone,Electronics,4,28000,0.05,106400.0,86000,20400.0
O00257,2025-07-14,C0197,Ananya Nair,Female,43,Chennai,Tamil Nadu,South,P006,Desk,Furniture,5,12000,0.25,45000.0,42500,2500.0
O00258,2025-07-11,C0877,Arjun Mehta,Female,36,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,2,28000,0.1,50400.0,43000,7400.0
O00259,2025-03-09,C0267,Neha Nair,Male,36,Pune,Maharashtra,West,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O00260,2025-08-30,C0769,Meera Verma,Female,41,Delhi,Delhi,North,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00261,2025-03-31,C0190,Aarav Desai,Female,41,Pune,Maharashtra,West,P003,Headphones,Electronics,3,2500,0.05,7125.0,4200,2925.0
O00262,2025-12-11,C0395,Arjun Iyer,Male,24,Mumbai,Maharashtra,West,P019,Cushion Set,Home Decor,1,1200,0.05,1140.0,600,540.0
O00263,2025-01-10,C0074,Simran Nair,Male,52,Bengaluru,Karnataka,South,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O00264,2025-09-21,C0536,Neha Kapoor,Male,39,Delhi,Delhi,North,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00265,2025-09-25,C0740,Sneha Iyer,Male,56,Kochi,Kerala,South,P001,Laptop,Electronics,2,55000,0.1,99000.0,84000,15000.0
O00266,2025-11-16,C0599,Varun Khan,Female,26,Bhubaneswar,Odisha,East,P001,Laptop,Electronics,2,55000,0.1,99000.0,84000,15000.0
O00267,2025-04-28,C0403,Rohan Gupta,Female,57,Delhi,Delhi,North,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O00268,2025-09-07,C0031,Ananya Patel,Male,21,Kolkata,West Bengal,East,P003,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0
O00269,2025-02-28,C0881,Amit Shah,Female,41,Mumbai,Maharashtra,West,P001,Laptop,Electronics,2,55000,0.15,93500.0,84000,9500.0
O00270,2025-07-14,C0584,Amit Reddy,Female,59,Jaipur,Rajasthan,North,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O00271,2025-02-19,C0630,Aarav Kapoor,Male,24,Hyderabad,Telangana,South,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O00272,2025-10-23,C0688,Aditi Sharma,Female,56,Chennai,Tamil Nadu,South,P007,Bookshelf,Furniture,2,7000,0.05,13300.0,9600,3700.0
O00273,2025-04-07,C0632,Aditi Gupta,Male,37,Kochi,Kerala,South,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O00274,2025-05-07,C0331,Vikram Joshi,Female,23,Kolkata,West Bengal,East,P013,Mixer Grinder,Home Appliances,1,4200,0.05,3990.0,2700,1290.0
O00275,2025-09-03,C0616,Amit Gupta,Female,54,Bhubaneswar,Odisha,East,P005,Office Chair,Furniture,2,8500,0.25,12750.0,12000,750.0
O00276,2025-03-28,C0500,Simran Sharma,Female,43,Mumbai,Maharashtra,West,P013,Mixer Grinder,Home Appliances,1,4200,0.1,3780.0,2700,1080.0
O00277,2025-03-18,C0764,Kavya Reddy,Male,18,Delhi,Delhi,North,P004,Smart Watch,Electronics,3,6500,0.25,14625.0,12000,2625.0
O00278,2025-07-23,C0697,Karan Sharma,Male,41,Lucknow,Uttar Pradesh,North,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O00279,2025-05-26,C0028,Rohan Reddy,Male,45,Ahmedabad,Gujarat,West,P014,T-Shirt,Fashion,1,1200,0.05,1140.0,650,490.0
O00280,2025-05-29,C0279,Meera Sharma,Male,37,Kolkata,West Bengal,East,P002,Smartphone,Electronics,3,28000,0.1,75600.0,64500,11100.0
O00281,2025-04-21,C0024,Pooja Patel,Male,50,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,2,500,0.0,1000.0,440,560.0
O00282,2025-05-09,C0070,Vikram Shah,Female,54,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,1,2500,0.2,2000.0,1400,600.0
O00283,2025-09-10,C0477,Karan Gupta,Female,58,Kolkata,West Bengal,East,P012,Air Fryer,Home Appliances,1,7500,0.15,6375.0,4800,1575.0
O00284,2025-06-15,C0792,Amit Kapoor,Male,34,Kochi,Kerala,South,P009,Running Shoes,Sports,3,4500,0.15,11475.0,8100,3375.0
O00285,2025-10-24,C0083,Karan Kapoor,Female,49,Jaipur,Rajasthan,North,P003,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0
O00286,2025-05-17,C0339,Raj Singh,Male,44,Mumbai,Maharashtra,West,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O00287,2025-10-06,C0846,Priya Reddy,Female,25,Kochi,Kerala,South,P013,Mixer Grinder,Home Appliances,2,4200,0.25,6300.0,5400,900.0
O00288,2025-11-30,C0712,Varun Verma,Female,48,Hyderabad,Telangana,South,P017,Table Lamp,Home Decor,1,1800,0.05,1710.0,950,760.0
O00289,2025-01-11,C0400,Raj Singh,Female,23,Lucknow,Uttar Pradesh,North,P017,Table Lamp,Home Decor,2,1800,0.15,3060.0,1900,1160.0
O00290,2025-03-12,C0660,Varun Mehta,Male,39,Bhubaneswar,Odisha,East,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O00291,2025-06-08,C0403,Rohan Gupta,Female,57,Delhi,Delhi,North,P016,Jacket,Fashion,1,4500,0.25,3375.0,2700,675.0
O00292,2025-08-04,C0110,Aarav Verma,Male,34,Bengaluru,Karnataka,South,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O00293,2025-01-26,C0086,Simran Kapoor,Male,22,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,1,2500,0.25,1875.0,1400,475.0
O00294,2025-10-13,C0132,Kavya Verma,Female,28,Bengaluru,Karnataka,South,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O00295,2025-06-11,C0256,Varun Iyer,Female,31,Bhubaneswar,Odisha,East,P013,Mixer Grinder,Home Appliances,1,4200,0.05,3990.0,2700,1290.0
O00296,2025-04-12,C0877,Arjun Mehta,Female,36,Bhubaneswar,Odisha,East,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O00297,2025-03-10,C0694,Neha Patel,Male,54,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O00298,2025-05-13,C0324,Rohan Iyer,Female,51,Kolkata,West Bengal,East,P016,Jacket,Fashion,2,4500,0.15,7650.0,5400,2250.0
O00299,2025-07-08,C0376,Vikram Verma,Male,35,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,1,7500,0.0,7500.0,4800,2700.0
O00300,2025-07-30,C0189,Nikhil Khan,Male,58,Mumbai,Maharashtra,West,P003,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0
O00301,2025-08-31,C0583,Aarav Khan,Male,30,Pune,Maharashtra,West,P001,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0
O00302,2025-06-15,C0698,Pooja Patel,Male,44,Chennai,Tamil Nadu,South,P008,Backpack,Accessories,1,2200,0.2,1760.0,1200,560.0
O00303,2025-03-02,C0169,Raj Sharma,Female,25,Kolkata,West Bengal,East,P011,Coffee Maker,Home Appliances,2,5500,0.05,10450.0,6800,3650.0
O00304,2025-12-28,C0029,Neha Verma,Female,54,Hyderabad,Telangana,South,P017,Table Lamp,Home Decor,4,1800,0.15,6120.0,3800,2320.0
O00305,2025-10-06,C0499,Simran Sharma,Male,34,Ahmedabad,Gujarat,West,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00306,2025-04-23,C0440,Raj Desai,Male,57,Pune,Maharashtra,West,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O00307,2025-01-30,C0298,Simran Iyer,Male,28,Delhi,Delhi,North,P018,Wall Clock,Home Decor,2,1500,0.2,2400.0,1600,800.0
O00308,2025-11-19,C0519,Sneha Patel,Female,48,Lucknow,Uttar Pradesh,North,P003,Headphones,Electronics,4,2500,0.05,9500.0,5600,3900.0
O00309,2025-06-10,C0429,Meera Nair,Female,46,Bengaluru,Karnataka,South,P018,Wall Clock,Home Decor,5,1500,0.0,7500.0,4000,3500.0
O00310,2025-08-22,C0178,Nikhil Kapoor,Female,39,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,1,500,0.0,500.0,220,280.0
O00311,2025-12-05,C0294,Varun Shah,Female,31,Kochi,Kerala,South,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00312,2025-06-19,C0320,Karan Mehta,Female,60,Lucknow,Uttar Pradesh,North,P016,Jacket,Fashion,2,4500,0.15,7650.0,5400,2250.0
O00313,2025-11-14,C0801,Arjun Khan,Male,36,Jaipur,Rajasthan,North,P020,Notebook Set,Stationery,2,500,0.05,950.0,440,510.0
O00314,2025-07-05,C0928,Priya Desai,Female,47,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,2,7500,0.15,12750.0,9600,3150.0
O00315,2025-02-26,C0819,Vikram Verma,Female,44,Ahmedabad,Gujarat,West,P006,Desk,Furniture,3,12000,0.0,36000.0,25500,10500.0
O00316,2025-08-28,C0599,Varun Khan,Female,26,Bhubaneswar,Odisha,East,P017,Table Lamp,Home Decor,2,1800,0.2,2880.0,1900,980.0
O00317,2025-09-14,C0461,Nikhil Joshi,Male,30,Delhi,Delhi,North,P013,Mixer Grinder,Home Appliances,1,4200,0.15,3570.0,2700,870.0
O00318,2025-12-24,C0567,Raj Mehta,Female,36,Kolkata,West Bengal,East,P012,Air Fryer,Home Appliances,1,7500,0.25,5625.0,4800,825.0
O00319,2025-07-20,C0891,Amit Iyer,Male,23,Kochi,Kerala,South,P005,Office Chair,Furniture,2,8500,0.2,13600.0,12000,1600.0
O00320,2025-11-21,C0178,Nikhil Kapoor,Female,39,Kolkata,West Bengal,East,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O00321,2025-11-11,C0414,Ananya Shah,Female,55,Kolkata,West Bengal,East,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
O00322,2025-10-29,C0567,Raj Mehta,Female,36,Kolkata,West Bengal,East,P019,Cushion Set,Home Decor,1,1200,0.15,1020.0,600,420.0
O00323,2025-04-16,C0556,Aarav Kapoor,Male,23,Jaipur,Rajasthan,North,P007,Bookshelf,Furniture,1,7000,0.05,6650.0,4800,1850.0
O00324,2025-10-17,C0179,Arjun Reddy,Male,46,Hyderabad,Telangana,South,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O00325,2025-04-11,C0463,Nikhil Nair,Male,53,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,3,4500,0.0,13500.0,8100,5400.0
O00326,2025-04-07,C0689,Rahul Desai,Male,45,Bhubaneswar,Odisha,East,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O00327,2025-06-02,C0360,Simran Nair,Male,29,Kochi,Kerala,South,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O00328,2025-01-29,C0686,Kavya Mehta,Male,58,Lucknow,Uttar Pradesh,North,P019,Cushion Set,Home Decor,1,1200,0.05,1140.0,600,540.0
O00329,2025-06-02,C0263,Pooja Patel,Male,58,Delhi,Delhi,North,P017,Table Lamp,Home Decor,1,1800,0.0,1800.0,950,850.0
O00330,2025-03-14,C0890,Simran Gupta,Female,19,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,4,2500,0.15,8500.0,5600,2900.0
O00331,2025-09-11,C0413,Nikhil Singh,Female,54,Delhi,Delhi,North,P003,Headphones,Electronics,3,2500,0.0,7500.0,4200,3300.0
O00332,2025-01-04,C0472,Sneha Verma,Male,39,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,1,1800,0.25,1350.0,950,400.0
O00333,2025-08-25,C0022,Vikram Joshi,Female,49,Bengaluru,Karnataka,South,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O00334,2025-02-07,C0119,Amit Sharma,Male,38,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,1,4500,0.15,3825.0,2700,1125.0
O00335,2025-01-20,C0508,Kavya Singh,Female,30,Chennai,Tamil Nadu,South,P010,Yoga Mat,Sports,5,1200,0.1,5400.0,3250,2150.0
O00336,2025-04-23,C0313,Aditi Singh,Female,58,Pune,Maharashtra,West,P006,Desk,Furniture,1,12000,0.0,12000.0,8500,3500.0
O00337,2025-01-23,C0390,Karan Mehta,Male,40,Chennai,Tamil Nadu,South,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O00338,2025-05-16,C0043,Isha Nair,Male,48,Kolkata,West Bengal,East,P013,Mixer Grinder,Home Appliances,2,4200,0.1,7560.0,5400,2160.0
O00339,2025-09-05,C0738,Neha Desai,Male,31,Chennai,Tamil Nadu,South,P006,Desk,Furniture,3,12000,0.2,28800.0,25500,3300.0
O00340,2025-10-28,C0675,Nikhil Patel,Male,57,Pune,Maharashtra,West,P006,Desk,Furniture,1,12000,0.15,10200.0,8500,1700.0
O00341,2025-04-07,C0130,Amit Reddy,Female,29,Jaipur,Rajasthan,North,P019,Cushion Set,Home Decor,2,1200,0.0,2400.0,1200,1200.0
O00342,2025-02-02,C0510,Aditi Nair,Male,57,Delhi,Delhi,North,P001,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0
O00343,2025-05-15,C0717,Aditi Singh,Female,57,Bengaluru,Karnataka,South,P007,Bookshelf,Furniture,3,7000,0.05,19950.0,14400,5550.0
O00344,2025-09-12,C0516,Priya Joshi,Male,18,Mumbai,Maharashtra,West,P011,Coffee Maker,Home Appliances,1,5500,0.0,5500.0,3400,2100.0
O00345,2025-10-05,C0224,Aarav Shah,Female,21,Hyderabad,Telangana,South,P003,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0
O00346,2025-05-13,C0532,Ananya Desai,Female,38,Chennai,Tamil Nadu,South,P002,Smartphone,Electronics,1,28000,0.25,21000.0,21500,-500.0
O00347,2025-08-26,C0148,Ananya Gupta,Male,28,Mumbai,Maharashtra,West,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O00348,2025-01-15,C0230,Arjun Reddy,Female,25,Hyderabad,Telangana,South,P019,Cushion Set,Home Decor,4,1200,0.15,4080.0,2400,1680.0
O00349,2025-10-04,C0170,Rahul Reddy,Female,36,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,5,1800,0.15,7650.0,4750,2900.0
O00350,2025-05-06,C0434,Rahul Desai,Male,55,Jaipur,Rajasthan,North,P019,Cushion Set,Home Decor,2,1200,0.2,1920.0,1200,720.0
O00351,2025-12-11,C0074,Simran Nair,Male,52,Bengaluru,Karnataka,South,P011,Coffee Maker,Home Appliances,1,5500,0.05,5225.0,3400,1825.0
O00352,2025-01-17,C0881,Amit Shah,Female,41,Mumbai,Maharashtra,West,P017,Table Lamp,Home Decor,2,1800,0.15,3060.0,1900,1160.0
